DateTime;Battery;Heading;Pitch;Roll;Pressure;Temperature;AnalogIn1;AnalogIn2;Speed#1(1.5m);Dir#1(1.5m);Speed#2(2.5m);Dir#2(2.5m);Speed#3(3.5m);Dir#3(3.5m);Speed#4(4.5m);Dir#4(4.5m);Speed#5(5.5m);Dir#5(5.5m);Speed#6(6.5m);Dir#6(6.5m);Speed#7(7.5m);Dir#7(7.5m);Speed#8(8.5m);Dir#8(8.5m);Speed#9(9.5m);Dir#9(9.5m);Speed#10(10.5m);Dir#10(10.5m);Speed#11(11.5m);Dir#11(11.5m);Speed#12(12.5m);Dir#12(12.5m)
3/09/2023 20:00;11.1;326.5;-8.5;7.6;15.559;17.02;0;0;0.149;182.69;0.129;187.57;0.114;169.38;0.116;178.03;0.096;192.01;0.115;242.54;0.059;246.04;0.063;228.22;0.09;245.71;0.074;245.17;0.022;226.85;0.057;324.93
3/09/2023 20:10;11.1;326.5;-8.5;7.7;15.592;17.04;0;0;0.116;203.91;0.148;178.07;0.203;178.03;0.198;180.29;0.113;176.46;0.072;168.85;0.063;203.32;0.074;210.03;0.076;276.84;0.03;273.81;0.023;318.58;0.024;242.35
3/09/2023 20:20;11.1;326.5;-8.5;7.7;15.606;17.06;0;0;0.198;167.78;0.197;161.38;0.226;170.58;0.19;178.49;0.129;183.55;0.075;202.8;0.075;206.91;0.086;220.75;0.086;206.86;0.071;192.26;0.027;116.57;0.09;321.74
3/09/2023 20:30;11.1;326.5;-8.5;7.7;15.61;17.08;0;0;0.127;150.81;0.114;176.99;0.124;132.71;0.17;167.76;0.161;155.35;0.129;176.89;0.121;188.53;0.087;183.95;0.017;259.99;0.019;141.34;0.068;288.97;0.031;322.77
3/09/2023 20:40;11.1;326.5;-8.5;7.7;15.627;17.1;0;0;0.16;141.84;0.161;146.11;0.147;180.39;0.19;158.7;0.149;173.45;0.128;173.26;0.104;187.74;0.093;191.79;0.052;236;0.073;240.26;0.08;272.15;0.054;291.8
3/09/2023 20:50;11.1;326.5;-8.5;7.6;15.626;17.09;0;0;0.122;159.94;0.105;167.94;0.082;154.06;0.095;155.06;0.145;169.7;0.126;192.38;0.075;196.99;0.042;168.96;0.014;248.96;0.047;287.28;0.036;285.95;0.067;310.14
3/09/2023 21:00;11.1;326.5;-8.5;7.7;15.584;17.1;0;0;0.084;181.36;0.098;203.96;0.114;192.69;0.162;197.21;0.125;178.63;0.083;192.53;0.087;224.53;0.031;240.95;0.04;339.78;0.056;332.53;0.074;313.36;0.084;318.37
3/09/2023 21:10;11.1;326.5;-8.5;7.7;15.564;17.11;0;0;0.113;194.9;0.146;162.43;0.174;176.05;0.165;175.12;0.115;190.04;0.064;169.22;0.059;150.38;0.026;180;0.012;270;0.031;84.47;0.041;99.93;0.014;158.96
3/09/2023 21:20;11.1;326.5;-8.5;7.6;15.588;17.11;0;0;0.149;155.49;0.121;162.16;0.102;152.68;0.134;177.44;0.153;164.05;0.127;176.4;0.095;159.09;0.059;146.04;0.01;168.69;0.025;306.87;0.09;324.9;0.096;352.8
3/09/2023 21:30;11.1;326.5;-8.5;7.6;15.593;17.12;0;0;0.176;204.82;0.102;163.52;0.153;151.09;0.126;176.37;0.11;183.12;0.117;189.87;0.081;192.14;0.066;257.85;0.051;243.43;0.082;259.51;0.071;295.11;0.097;329.74
3/09/2023 21:40;11.1;326.5;-8.5;7.7;15.531;17.12;0;0;0.188;150.71;0.091;166.72;0.116;167.04;0.056;162.22;0.116;150.13;0.069;168.37;0.02;116.57;0.019;86.99;0.045;145.95;0.029;3.95;0.086;322.59;0.092;312.36
3/09/2023 21:50;11.1;326.4;-8.5;7.7;15.543;17.13;0;0;0.113;167.2;0.169;143.67;0.151;175.05;0.12;170.38;0.138;165.76;0.135;169.77;0.083;157.43;0.018;116.57;0.078;184.4;0.041;248.46;0.074;294.83;0.079;312.42
3/09/2023 22:00;11.1;326.5;-8.5;7.7;15.515;17.13;0;0;0.106;159.51;0.095;159.66;0.11;178.96;0.092;168.69;0.071;154.89;0.074;179.23;0.089;208.3;0.053;227.29;0.062;270;0.042;316.91;0.13;324.72;0.135;328.31
3/09/2023 22:10;11.1;326.5;-8.5;7.7;15.491;17.15;0;0;0.156;186.99;0.074;157.91;0.058;145.49;0.111;143.03;0.107;152.72;0.116;181.97;0.066;195.71;0.025;270;0.038;26.57;0.04;33.69;0.015;118.3;0.068;289.77
3/09/2023 22:20;11.1;326.5;-8.5;7.7;15.45;17.15;0;0;0.133;160.75;0.124;182.77;0.121;181.42;0.158;169.76;0.136;159.3;0.094;174.53;0.083;208.72;0.043;218.45;0.03;193.57;0.045;308.66;0.066;268.26;0.05;297.6
3/09/2023 22:30;11.1;326.4;-8.5;7.7;15.441;17.14;0;0;0.103;171.09;0.114;155.01;0.102;171.55;0.108;184.24;0.084;163.3;0.049;194.32;0.037;198.92;0.037;223.92;0.087;290.94;0.07;291.04;0.066;318.08;0.093;302.33
3/09/2023 22:40;11.1;326.4;-8.5;7.6;15.447;17.14;0;0;0.129;150.64;0.121;147.49;0.118;159.73;0.113;168.79;0.12;155.99;0.058;169.08;0.066;159.65;0.063;203.32;0.047;316.74;0.019;281.89;0.012;318.37;0.057;324.34
3/09/2023 22:50;11.1;326.5;-8.5;7.6;15.437;17.13;0;0;0.092;183.11;0.075;186.09;0.115;155.43;0.153;204.72;0.135;175.34;0.094;187.35;0.068;202.43;0.019;186.01;0.014;335.22;0.034;245.7;0.114;302.86;0.071;313.85
3/09/2023 23:00;11.1;326.4;-8.5;7.7;15.466;17.13;0;0;0.107;130.83;0.048;166.83;0.121;171;0.098;167.66;0.072;156.28;0.084;203.82;0.053;227.29;0.005;111.8;0.055;320.19;0.113;308.9;0.082;282.68;0.115;296.34
3/09/2023 23:10;11.1;326.5;-8.5;7.7;15.377;17.13;0;0;0.116;171.59;0.088;135.92;0.066;149.18;0.076;159.18;0.091;195.86;0.088;170.22;0.05;183.43;0.032;339.86;0.023;2.49;0.042;332.82;0.067;295.8;0.033;305.13
3/09/2023 23:20;11.1;326.5;-8.5;7.7;15.345;17.12;0;0;0.109;104.29;0.113;155.93;0.108;172.02;0.107;129.33;0.076;154.44;0.051;164.05;0.077;145.07;0.038;85.49;0.028;45;0.011;349.7;0.077;331.09;0.092;318.52
3/09/2023 23:30;11.1;326.4;-8.5;7.7;15.365;17.12;0;0;0.11;175.84;0.061;120.32;0.057;155.22;0.078;180.73;0.099;174.17;0.06;152.15;0.062;180;0.062;192.03;0.035;120.96;0.029;313.6;0.089;323.26;0.105;336.37
3/09/2023 23:40;11.1;326.4;-8.5;7.7;15.371;17.11;0;0;0.107;91.61;0.14;157.82;0.051;169.8;0.046;134.12;0.103;155.92;0.072;225;0.043;201.8;0.05;202.44;0.047;282.26;0.053;312.71;0.098;334.74;0.129;339.6
3/09/2023 23:50;11.1;326.4;-8.5;7.7;15.262;17.11;0;0;0.1;128.93;0.069;129.7;0.087;226.4;0.042;181.36;0.018;183.18;0.023;0;0.022;309.47;0.056;326.59;0.12;332.8;0.124;327.85;0.148;314.45;0.154;318.43
4/09/2023 00:00;11.1;326.4;-8.5;7.7;15.202;17.11;0;0;0.1;174.23;0.099;177.11;0.12;155.36;0.135;144.07;0.102;154.95;0.084;154.65;0.059;143.33;0.016;172.87;0.033;118.89;0.063;335.48;0.11;328.05;0.125;327.46
4/09/2023 00:10;11.1;326.5;-8.5;7.7;15.186;17.1;0;0;0.063;175.46;0.056;147.45;0.06;150.02;0.009;161.57;0.041;171.67;0.039;184.4;0.042;180;0.024;299.74;0.074;304.55;0.116;304.79;0.134;312.59;0.097;328.12
4/09/2023 00:20;11.1;326.5;-8.5;7.7;15.183;17.08;0;0;0.176;130.39;0.1;121.46;0.061;108.14;0.049;153.43;0.128;135.95;0.079;185.78;0.03;156.8;0.048;97.13;0.02;329.53;0.066;318.08;0.047;2.44;0.113;330.95
4/09/2023 00:30;11.1;326.4;-8.5;7.7;15.191;17.07;0;0;0.108;108.94;0.08;115.92;0.082;101.31;0.087;146.67;0.094;152.07;0.092;154.27;0.074;129.51;0.032;102.72;0.009;270;0.023;262.57;0.074;332.74;0.064;333.84
4/09/2023 00:40;11.1;326.4;-8.5;7.7;15.155;17.06;0;0;0.148;138.56;0.06;130.91;0.076;143.58;0.118;126.38;0.132;126.35;0.051;142.91;0.038;242.1;0.025;291.37;0.039;261.25;0.101;304.95;0.074;306.71;0.051;333.43
4/09/2023 00:50;11.1;326.4;-8.5;7.7;15.147;17.03;0;0;0.128;125.8;0.054;111.8;0.032;88.21;0.051;141.34;0.084;105.2;0.042;102.38;0.045;186.34;0.033;282.34;0.028;309.29;0.13;318.11;0.135;305.93;0.092;315.88
4/09/2023 01:00;11.1;326.4;-8.5;7.6;15.147;17.02;0;0;0.171;137.14;0.068;112.43;0.14;124.26;0.097;108.06;0.12;138.72;0.072;152.02;0.044;131.31;0.017;329.04;0.079;332.14;0.028;343.5;0.077;336.11;0.067;315.6
4/09/2023 01:10;11.1;326.5;-8.5;7.7;15.099;17.02;0;0;0.103;146.93;0.052;180;0.113;123.41;0.102;121.35;0.084;109.52;0.096;103.89;0.086;101.44;0.04;107.53;0.034;91.68;0.031;329.35;0.059;354.19;0.083;344.62
4/09/2023 01:20;11.1;326.4;-8.5;7.7;15.103;17;0;0;0.058;132.21;0.086;179.33;0.104;215.22;0.119;155.6;0.101;157.25;0.097;155.02;0.042;174.56;0.043;317.82;0.046;304.38;0.043;288.85;0.004;296.57;0.159;327.31
4/09/2023 01:30;11.1;326.4;-8.5;7.6;15.054;16.98;0;0;0.111;65.98;0.033;104.04;0.09;129.16;0.092;109.61;0.081;137.01;0.075;126.87;0.063;116.57;0.023;180;0.035;183.27;0.015;328.39;0.075;332.06;0.076;0
4/09/2023 01:40;11.1;326.4;-8.5;7.6;15.039;16.97;0;0;0.131;113.43;0.093;96.2;0.066;114.23;0.05;144.73;0.06;103.57;0.048;103.17;0.073;158.34;0.046;151.19;0.081;30.36;0.101;6.84;0.075;353.91;0.06;0
4/09/2023 01:50;11.1;326.4;-8.5;7.7;15.014;16.95;0;0;0.1;141.07;0.124;124.84;0.092;109.03;0.123;100.3;0.144;144.32;0.132;128.86;0.073;139.99;0.034;151.93;0.011;127.87;0.081;318.01;0.066;316.85;0.125;337.34
4/09/2023 02:00;11.1;326.4;-8.5;7.7;15.006;16.95;0;0;0.094;125.89;0.064;124.19;0.089;128.16;0.087;118.03;0.135;110.31;0.078;121.85;0.075;119.65;0.043;123.69;0.023;85.03;0.071;342.84;0.079;351.97;0.068;342.1
4/09/2023 02:10;11.1;326.5;-8.5;7.7;14.988;16.94;0;0;0.169;99.52;0.128;83.71;0.137;124.62;0.13;119.91;0.141;101.47;0.09;112.86;0.11;154.6;0.047;151.78;0.066;73.22;0.086;44.06;0.093;16.88;0.095;356.99
4/09/2023 02:20;11.1;326.4;-8.4;7.6;15.025;16.93;0;0;0.099;125.94;0.076;123.69;0.096;120.56;0.135;122.63;0.141;157.97;0.153;150.26;0.117;133.26;0.012;255.96;0.015;336.8;0.06;335.16;0.085;338.57;0.061;357.18
4/09/2023 02:30;11.1;326.4;-8.5;7.7;15.026;16.91;0;0;0.098;116.04;0.084;96.87;0.086;82.63;0.129;97.13;0.071;135.57;0.121;107.38;0.106;119.95;0.073;160.08;0.023;136.74;0.065;312.51;0.068;337.57;0.134;8.13
4/09/2023 02:40;11.1;326.4;-8.5;7.6;14.998;16.9;0;0;0.121;104.84;0.077;122.87;0.053;151.99;0.117;143.72;0.076;111.52;0.048;146.98;0.078;159.02;0.033;144.87;0.035;34.59;0.053;10.89;0.043;6.63;0.065;287.88
4/09/2023 02:50;11.1;326.4;-8.5;7.7;15.03;16.87;0;0;0.131;107.74;0.07;100.67;0.173;121.3;0.124;104.93;0.073;126.09;0.097;171.12;0.082;157.81;0.035;196.39;0.052;105.64;0.085;88.65;0.104;39.95;0.108;5.87
4/09/2023 03:00;11.1;326.4;-8.5;7.6;15.041;16.86;0;0;0.058;80.05;0.08;99.34;0.115;108.28;0.082;97.73;0.051;92.25;0.08;141.56;0.084;163.5;0.048;103.17;0.091;123.34;0.043;77.91;0.032;53.84;0.076;347.06
4/09/2023 03:10;11.1;326.4;-8.5;7.7;15.008;16.85;0;0;0.086;129.81;0.14;104.43;0.117;110.44;0.102;90;0.047;155.06;0.033;66.57;0.102;93.93;0.054;78.27;0.029;1.97;0.018;38.16;0.038;326.73;0.023;17.65
4/09/2023 03:20;11.1;326.4;-8.5;7.7;15.015;16.83;0;0;0.123;132.37;0.155;109.26;0.105;100.99;0.09;154.29;0.092;161.57;0.07;146.08;0.056;123.41;0.067;176.58;0.08;167.01;0.04;75.62;0.045;77.2;0.059;346.2
4/09/2023 03:30;11.1;326.4;-8.5;7.6;15.048;16.81;0;0;0.052;131.08;0.105;130.36;0.047;132.44;0.039;148.78;0.097;100.15;0.086;127.41;0.081;137.01;0.07;136.74;0.044;122.97;0.036;122.35;0.045;93.81;0.113;339.33
4/09/2023 03:40;11.1;326.4;-8.5;7.6;15.025;16.8;0;0;0.124;133.36;0.091;160.18;0.083;120.26;0.143;130.47;0.164;122.52;0.136;114.86;0.1;128.13;0.096;125.68;0.071;72.07;0.031;65.1;0.024;325.01;0.038;358.49
4/09/2023 03:50;11.1;326.4;-8.5;7.6;15.036;16.81;0;0;0.077;250.14;0.088;161.36;0.056;147.45;0.103;169.35;0.14;150.51;0.095;135.86;0.048;79.16;0.022;0;0.034;325.84;0.031;50.19;0.076;351.66;0.038;335.43
4/09/2023 04:00;11.1;326.4;-8.5;7.6;15.094;16.8;0;0;0.088;162.8;0.2;110.79;0.112;151.84;0.125;141.48;0.135;124.4;0.104;124.45;0.087;110.94;0.086;102.09;0.04;60.26;0.044;82.23;0.047;2.44;0.068;153.81
4/09/2023 04:10;11.1;326.4;-8.5;7.7;15.139;16.81;0;0;0.098;144.53;0.097;153.7;0.123;147.6;0.1;136.22;0.117;123.15;0.11;117.73;0.112;124.4;0.113;112.46;0.103;101.2;0.065;81.12;0.059;36.67;0.082;107.77
4/09/2023 04:20;11.1;326.4;-8.5;7.7;15.127;16.81;0;0;0.06;128.96;0.09;169.07;0.124;132.06;0.085;130.24;0.098;111.58;0.097;128.29;0.081;158.2;0.069;157.89;0.028;130.6;0.046;100.08;0.047;80.13;0.053;21.19
4/09/2023 04:30;11.1;326.4;-8.5;7.6;15.13;16.81;0;0;0.051;109.5;0.097;163.81;0.102;176.07;0.07;143.13;0.123;122.4;0.134;118.47;0.097;121.57;0.118;141.19;0.142;129.86;0.05;95.71;0.028;139.4;0.044;133.15
4/09/2023 04:40;11.1;326.4;-8.5;7.7;15.155;16.8;0;0;0.083;172.36;0.097;169.85;0.082;143.97;0.088;127.13;0.115;138.16;0.168;153.13;0.158;161.57;0.078;147.53;0.013;180;0.04;115.28;0.041;124.08;0.04;85.71
4/09/2023 04:50;11.1;326.4;-8.5;7.6;15.185;16.81;0;0;0.135;188.07;0.109;172.61;0.078;108.67;0.071;148.76;0.118;134.66;0.137;123.69;0.158;121.77;0.101;133.8;0.052;134.22;0.067;133.19;0.052;131.91;0.058;113.46
4/09/2023 05:00;11.1;326.4;-8.5;7.6;15.204;16.82;0;0;0.049;98.3;0.108;108.94;0.066;115.02;0.143;140.4;0.131;129.75;0.125;134.03;0.121;153.43;0.091;138.58;0.111;117.95;0.075;127.94;0.034;90;0.038;81.03
4/09/2023 05:10;11.1;326.4;-8.5;7.7;15.271;16.82;0;0;0.085;197.8;0.099;158.63;0.136;133.21;0.162;134.25;0.167;132.09;0.146;134.44;0.105;144.33;0.089;153.43;0.109;165.71;0.101;158.51;0.095;152.35;0.041;147.85
4/09/2023 05:20;11.1;326.4;-8.5;7.6;15.257;16.84;0;0;0.061;199.03;0.077;120.58;0.115;143.13;0.128;146.81;0.128;155.04;0.125;104.81;0.04;115.28;0.091;136.79;0.062;131.1;0.035;154.89;0.033;151.11;0.052;49.64
4/09/2023 05:30;11.1;326.4;-8.4;7.6;15.272;16.85;0;0;0.094;116.57;0.089;158.92;0.095;153.17;0.155;143.13;0.139;126.79;0.092;123;0.093;129.33;0.07;111.04;0.047;93.65;0.049;109.18;0.101;132.2;0.048;104.62
4/09/2023 05:40;11.1;326.3;-8.4;7.6;15.356;16.86;0;0;0.142;152.35;0.132;195.83;0.162;151.22;0.146;170.93;0.169;171.15;0.17;156.45;0.158;135;0.102;146.62;0.08;175;0.074;167.47;0.054;137.23;0.106;151.99
4/09/2023 05:50;11.1;326.3;-8.5;7.6;15.346;16.87;0;0;0.114;142.83;0.138;145.96;0.148;139.95;0.12;157.49;0.108;144.83;0.119;150.2;0.098;131.3;0.112;106.65;0.069;140.3;0.032;143.84;0.047;124.7;0.049;66.04
4/09/2023 06:00;11.1;326.3;-8.5;7.6;15.353;16.85;0;0;0.129;165.21;0.083;163.1;0.068;165.56;0.142;140.71;0.171;139.98;0.152;125.36;0.137;115.45;0.116;129.74;0.139;139.67;0.102;129.81;0.087;110.94;0.118;115.05
4/09/2023 06:10;11.1;326.4;-8.5;7.7;15.386;16.87;0;0;0.045;187.59;0.045;169.7;0.156;186.62;0.135;147.14;0.116;139.88;0.116;131.51;0.119;146.31;0.068;162.9;0.1;153.95;0.117;133.96;0.071;135;0.047;172.72
4/09/2023 06:20;11.1;326.3;-8.5;7.6;15.441;16.87;0;0;0.084;228.37;0.12;178.09;0.074;151.02;0.096;132.88;0.143;136.13;0.109;141.34;0.142;132.44;0.146;159.08;0.083;146.31;0.05;113.5;0.045;147.72;0.079;142.7
4/09/2023 06:30;11.1;326.3;-8.5;7.6;15.474;16.88;0;0;0.07;212.09;0.096;199.57;0.144;144.88;0.134;128.93;0.108;124.43;0.115;128.66;0.086;124.06;0.079;111.4;0.07;144.27;0.039;174.14;0.085;162.85;0.053;144.21
4/09/2023 06:40;11.1;326.3;-8.5;7.6;15.467;16.88;0;0;0.077;157.78;0.107;159.19;0.099;144.87;0.121;137.34;0.131;112.05;0.05;129.37;0.094;129.81;0.096;124.85;0.064;133.73;0.042;168.96;0.078;141.8;0.056;156.67
4/09/2023 06:50;11.1;326.3;-8.4;7.6;15.493;16.9;0;0;0.088;185.84;0.144;183.97;0.115;190.04;0.105;175.64;0.106;160.2;0.107;163.09;0.092;164.91;0.06;178.09;0.048;108.06;0.077;106.56;0.061;142.94;0.05;154.98
4/09/2023 07:00;11.1;326.3;-8.5;7.7;15.509;16.89;0;0;0.093;210.43;0.057;173.99;0.113;166.7;0.091;171.78;0.138;130.6;0.119;126.77;0.074;129.51;0.097;150.26;0.078;149.8;0.046;93.73;0.045;14.04;0.083;126.18
4/09/2023 07:10;11.1;326.4;-8.5;7.7;15.519;16.89;0;0;0.178;154.73;0.065;148.28;0.185;142.7;0.188;145.21;0.102;122.12;0.072;114.78;0.151;129.37;0.15;142.59;0.144;150.4;0.098;160.27;0.108;147.49;0.108;133.88
4/09/2023 07:20;11.1;326.3;-8.5;7.6;15.55;16.9;0;0;0.07;167.56;0.044;177.4;0.13;143.13;0.15;159.76;0.152;130.19;0.145;143.68;0.121;156.61;0.115;144.23;0.112;147.02;0.082;140.91;0.11;144.28;0.077;157.09
4/09/2023 07:30;11.1;326.3;-8.5;7.6;15.576;16.9;0;0;0.08;177.14;0.109;143.97;0.085;174.62;0.127;163;0.122;148.79;0.11;169;0.097;157.65;0.097;177.05;0.113;155.47;0.11;156.94;0.067;162.65;0.034;174.96
4/09/2023 07:40;11.1;326.4;-8.5;7.6;15.553;16.91;0;0;0.069;126.21;0.109;116.8;0.094;141.05;0.098;177.08;0.124;153.64;0.105;143.89;0.118;121.8;0.112;128.5;0.087;150.5;0.095;138.42;0.092;144.25;0.072;155.22
4/09/2023 07:50;11.1;326.4;-8.5;7.6;15.588;16.92;0;0;0.112;187.7;0.057;148.52;0.106;153.19;0.177;146.04;0.107;125.48;0.111;144.16;0.13;144.72;0.149;138.27;0.102;140.19;0.031;163.3;0.013;298.61;0.076;131.82
4/09/2023 08:00;11.1;326.4;-8.5;7.6;15.632;16.93;0;0;0.133;150.15;0.046;206;0.092;166.12;0.098;107.88;0.064;159.03;0.05;123.69;0.077;135.53;0.101;151.66;0.074;140.49;0.023;30.96;0.06;148.71;0.023;334.54
4/09/2023 08:10;11.1;326.4;-8.5;7.7;15.595;16.93;0;0;0.062;225.66;0.138;205.82;0.098;196.59;0.117;163.11;0.109;160.06;0.089;176.14;0.05;208.61;0.077;140.29;0.057;152.99;0.086;163.04;0.048;234.32;0.074;169.14
4/09/2023 08:20;11.1;326.4;-8.5;7.6;15.576;16.94;0;0;0.016;284.04;0.023;177.51;0.077;170.29;0.058;175.07;0.084;113.82;0.033;90;0.072;115.5;0.082;122.52;0.121;168.6;0.075;230.39;0.059;187.85;0.034;247.25
4/09/2023 08:30;11.1;326.4;-8.5;7.6;15.571;16.94;0;0;0.097;118.94;0.128;143.58;0.123;166.87;0.137;139.44;0.13;124.67;0.137;118.24;0.108;123.69;0.077;146.1;0.078;154.09;0.081;136.49;0.079;135;0.091;134.1
4/09/2023 08:40;11.1;326.5;-8.5;7.6;15.594;16.94;0;0;0.151;178.1;0.116;179.51;0.098;178.83;0.11;161.4;0.104;129.95;0.111;152.74;0.057;158.39;0.093;107.46;0.093;125.39;0.089;139.12;0.033;138.65;0.052;135
4/09/2023 08:50;11.1;326.5;-8.5;7.6;15.614;16.95;0;0;0.127;172.76;0.145;146.86;0.138;157.35;0.127;166.29;0.047;124.7;0.082;139.47;0.108;136.87;0.048;151.29;0.073;127.81;0.069;134.41;0.04;131.99;0.088;148.48
4/09/2023 09:00;11.1;326.5;-8.4;7.6;15.587;16.95;0;0;0.029;176.05;0.121;145.12;0.118;157.57;0.166;149.27;0.136;146.43;0.109;159.57;0.111;182.58;0.11;195.8;0.063;191.84;0.09;181.91;0.074;203.81;0.04;174.29
4/09/2023 09:10;11.1;326.4;-8.5;7.7;15.575;16.96;0;0;0.114;152.99;0.107;173.54;0.106;154.89;0.113;183.54;0.138;142.38;0.069;113.96;0.073;107.45;0.117;123.83;0.09;146.31;0.113;153.66;0.078;171.87;0.057;176.99
4/09/2023 09:20;11.1;326.5;-8.5;7.6;15.601;16.97;0;0;0.082;179.3;0.026;180;0.094;156.16;0.056;115.2;0.124;119.05;0.134;130.46;0.128;156.45;0.145;144;0.091;145.27;0.117;143.72;0.066;160.46;0.076;173.16
4/09/2023 09:30;11.1;326.5;-8.4;7.6;15.548;16.98;0;0;0.084;195.2;0.05;181.15;0.069;195.04;0.113;179.49;0.035;156.37;0.077;147.76;0.079;146.31;0.034;176.63;0.051;175.52;0.047;187.28;0.053;205.6;0.048;203.36
4/09/2023 09:40;11.1;326.5;-8.5;7.6;15.54;16.98;0;0;0.079;194.74;0.108;222.74;0.094;174.53;0.057;131.47;0.021;215.22;0.053;190.89;0.058;141.34;0.073;161.57;0.068;200.56;0.057;183.01;0.083;148.8;0.105;118.52
4/09/2023 09:50;11.1;326.5;-8.5;7.6;15.483;16.99;0;0;0.133;167.01;0.108;128.25;0.106;119.95;0.071;162.07;0.058;164.05;0.089;178.07;0.101;163.35;0.067;135.6;0.033;171.38;0.037;152.74;0.042;300.26;0.011;105.26
4/09/2023 10:00;11.1;326.5;-8.4;7.6;15.538;16.99;0;0;0.086;239.26;0.008;60.26;0.07;189.87;0.103;171.09;0.051;176.63;0.089;120.3;0.116;130.44;0.103;123.07;0.092;118.51;0.013;108.43;0.017;86.63;0.068;41.42
4/09/2023 10:10;11.1;326.5;-8.5;7.7;15.465;17.01;0;0;0.148;220.6;0.057;212.86;0.033;203.43;0.004;146.31;0.074;152.74;0.069;142.63;0.033;138.65;0.015;118.3;0.001;45;0.011;307.87;0.055;201.41;0.05;264.29
4/09/2023 10:20;11.1;326.5;-8.5;7.6;15.51;17.01;0;0;0.074;210.7;0.019;81.03;0.104;159.83;0.097;131.24;0.059;146.04;0.044;176.1;0.046;167.47;0.027;228.01;0.016;190.62;0.06;171.33;0.084;195.2;0.053;185.39
4/09/2023 10:30;11.1;326.4;-8.4;7.6;15.505;17.02;0;0;0.135;175.76;0.053;272.16;0.057;201.61;0.038;139.24;0.02;194.74;0.054;200.43;0.046;105.26;0.075;113.5;0.055;119.36;0.008;50.19;0.03;279.46;0.015;180
4/09/2023 10:40;11.1;326.4;-8.5;7.6;15.431;17.03;0;0;0.126;195.14;0.099;210.17;0.098;171.21;0.099;233.25;0.018;260.54;0.044;244.59;0.067;189.46;0.053;180;0.023;180;0.012;304.99;0.006;270;0.063;301.43
4/09/2023 10:50;11.1;326.5;-8.5;7.6;15.401;17.03;0;0;0.092;197.06;0.029;146.31;0.014;155.22;0.03;221.01;0.09;220.95;0.044;154.59;0.093;113.52;0.05;187.97;0.063;238.57;0.058;284.04;0.023;267.51;0.019;304.51
4/09/2023 11:00;11.1;326.5;-8.5;7.6;15.42;17.03;0;0;0.083;195.38;0.041;149.04;0.12;157.49;0.117;190.35;0.084;172.45;0.022;164.05;0.029;59.04;0.025;148.24;0.078;193.32;0.071;135.57;0.055;59.22;0.023;85.03
4/09/2023 11:10;11.1;326.5;-8.5;7.7;15.397;17.04;0;0;0.03;270;0.078;174.87;0.032;163.81;0.088;129.47;0.09;174.92;0.058;125.88;0.038;100.71;0.036;263.66;0.053;238.11;0.022;161.57;0.015;211.61;0.061;284.26
4/09/2023 11:20;11.1;326.4;-8.5;7.7;15.356;17.04;0;0;0.051;193.5;0.052;111.6;0.083;141.88;0.084;145.18;0.108;157.22;0.105;180;0.046;195.26;0.009;282.53;0.04;180;0.067;219.59;0.042;215.22;0.041;15.38
4/09/2023 11:30;11.1;326.4;-8.4;7.6;15.338;17.03;0;0;0.053;113.2;0.125;155.48;0.052;151.48;0.043;167.91;0.072;149.86;0.068;158.36;0.082;126.59;0.017;176.63;0.006;180;0.055;53.13;0.043;30.74;0.035;71.57
4/09/2023 11:40;11.1;326.5;-8.5;7.6;15.298;17.04;0;0;0.116;181.97;0.087;193.24;0.06;152.15;0.092;113.77;0.091;164.74;0.062;194.93;0.038;161.57;0.034;115.82;0.079;175.66;0.021;255.96;0.051;348.69;0.024;253.07
4/09/2023 11:50;11.1;326.4;-8.5;7.6;15.306;17.04;0;0;0.086;182;0.116;161.41;0.111;187.25;0.143;160.8;0.115;155.43;0.11;169.51;0.087;180;0.062;154.26;0.056;142.93;0.048;163.07;0.049;278.3;0.105;321.93
4/09/2023 12:00;11.1;326.4;-8.5;7.6;15.268;17.05;0;0;0.082;199.32;0.071;154.89;0.074;126.71;0.081;163.57;0.078;189.58;0.072;158.05;0.06;145.24;0.038;117.9;0.028;122.01;0.038;103.67;0.078;146.51;0.028;90
4/09/2023 12:10;11.1;326.5;-8.5;7.6;15.195;17.05;0;0;0.086;160.93;0.012;114.44;0.071;133.85;0.116;135.7;0.065;158.2;0.054;93.18;0.01;293.96;0.037;194.04;0.067;172.23;0.017;215.54;0.037;276.17;0.048;223.32
4/09/2023 12:20;11.1;326.4;-8.5;7.6;15.152;17.07;0;0;0.055;192.53;0.085;115.67;0.09;116.28;0.1;98.05;0.07;181.64;0.051;197.02;0.027;164.93;0.05;133.36;0.047;112.71;0.092;128.85;0.031;160.97;0.04;100.18
4/09/2023 12:30;11.1;326.5;-8.5;7.6;15.153;17.07;0;0;0.067;143.47;0.043;125.54;0.073;69.08;0.112;133.2;0.127;117.78;0.18;137.47;0.222;140.13;0.203;154.57;0.19;151.68;0.142;135.29;0.102;129.01;0.032;68.2
4/09/2023 12:40;11.1;326.5;-8.4;7.6;15.122;17.07;0;0;0.079;163.16;0.039;162.03;0.054;279.64;0.044;144.16;0.082;128.55;0.049;111.37;0.023;87.51;0.037;6.17;0.02;90;0.049;143.37;0.071;128.16;0.029;82.15
